breddegrad;lengdegrad
71.0075;27.21667
59.892;10.72467
70.53833;30.13
62.09167;7.095
65.91783;12.37667
60.05917;5.925
58.04667;6.976666
70.495;22.57167
70.03833;19.57167
64.94167;11.47167
59.00834;5.558333
60.7025;4.92
63.45667;7.798333
65.90334;44.13
69.81667;19.03
61.86666;6.083333
67.28833;14.36833
61.37583;5.028333
59.87133;10.66883
58.36666;8.683333
60.20833;5.539166
69.585;17.86333
71.055;27.81167
66.23;12.91833
61.92967;5.126167
63.48;7.86
69.99;23.375
70.61667;25.98333
70.49416;22.13333
59.98667;5.955
62.865;7.120833
59.33333;3.075
68.07833;13.72
68.49667;14.47833
63.705;9.401667
66.20167;13.01833
66.20167;13.01833
69.42167;17.15
65.44167;12.15667
70.95;25.5
59.68717;10.608
66.95667;13.54833
70.97833;23.575
66.925;13.48667
61.985;5.171667
58.30083;6.268333
61.15417;4.758333
59.585;17.86333
22.52167;69.11
59.88033;10.70833
69.33833;1.044667
60.05917;5.525833
70.96667;25.47667
60.06833;5.54
59.15;5.173333
21.4325;39.03833
62.7775;6.975
59.86917;5.566667
70.79083;24.235
71.03833;24.22
65.71167;11.93167
59.82133;5.258
68.9225;15.01917
68.55466;16.47
68.06917;13.5525
61.325;5.071667
62.36666;5.781667
67.85;14.6
61.06917;6.433333
61.21333;7.578333
69.755;19.11333
68.06;13.17167
69.49333;17.60833
58.08333;7.9975
69.7075;30.10417
62.485;6.313334
62.55333;6.186666
69.324;16.1555
61.04467;4.743333
63.01667;7.356667
67.16283;14.07217
59.71;10.5905
64.14833;10.10167
68.28333;15.11333
62.20833;5.5
62.63833;9.465
62.335;5.748333
59.25834;5.426667
65.48133;12.21467
63.305;8.107166
66.52;12.11833
59.335;5.288333
66.19;13.00833
68.63;16.58833
68.57166;16.5275
60.31667;4.991667
66.5975;18.1555
63.71667;8.886666
71;23.87167
65.01;11.675
58.43833;5.993331
65.93667;12.24667
55.65167;10.62667
60.58333;5.466667
67.37167;14.49167
69.74;19.085
71.08334;24.725
68.31834;14.31667
68.34333;14.01667
58.21667;8.033334
70.045;27.81667
61.93333;5.108333
59.13667;10.76333
61.86666;4.866667
59.86666;5.533333
58.93333;11.11
67.27167;14.3125
64.13483;10.105
68.1175;13.8525
70.68333;23.59667
68.9;16.695
62.64;6.406667
61.41167;4.836667
59.28833;5.2
60.8;4.72
63.26167;8.241665
70.96667;27.30833
60.33;5.193333
58.06167;6.853333
60.93767;4.626833
69.835;19.44333
65.46667;12.2
56;12.06667
58.03333;7.733333
65.45883;12.17917
70.78833;22.99667
68.33567;14.956
63.06667;7.691667
61.47917;4.71
63.87667;9.765
63.24333;8.275
70.26334;20.76167
60;5
59.625;10.41333
70.37666;31.15
53.81967;9.3555
64.14833;10.10333
59.24333;10.4675
60.875;4.966667
66.51;12.09667
59.01667;5.8
55.82667;12.805
61.7325;4.956666
68.67;16.63833
61.65;4.936666
60.33833;5.183333
58.95;5.783333
62.48833;6.338333
69.545;18.78333
63.63667;9.458333
55.66667;12.66833
70.4805;22.17167
59.63334;10.61667
61.905;4.966667
62.59333;6.261667
68.05;13.66667
70.96667;26.69
70.79166;25.775
59.23333;5.85
70.96667;27.13833
67;14.055
61.575;4.975
78.31667;14.5
70.58334;22.25
51.41667;3.666667
70.26667;30.95
69.55666;18.73333
63.77833;9.531667
70.5305;22.94167
60.145;5.433333
60.84833;5.006667
70.69;29.91667
69.83334;18.63333
63.71333;8.881667
60.82;4.75
65.61333;12.30833
69.64167;18.98333
59.96667;5.333333
65.55167;11.88
65.65;12.03333
59.03333;5.75
67.48333;11.81667
61.67;4.978333
62.845;6.768333
68.15334;14.65
43.75834;15.58333
58.12167;10.37833
65.88;12.11333
70.67167;27.86667
66.78167;13.09833
60.3;6.616667
60.08833;5.201667
53.59583;9.591666
60.18333;5.466667
61.77167;5.288333
63.67167;9.513333
68.57166;16.53333
60.36666;6.716667
59.33333;5.3
64.86667;11.26667
68.25;13.53333
-6.816667;39.3
70.6;23.60833
69.90083;19.4845
68.21333;13.51333
68.17333;13.15333
59.3;5.166667
65.47166;12.2
69.23333;17.934
63.675;8.818334
63.71833;9.523334
-12.96417;-38.53333
70.3;21.36667
58.05;7.8
59.20833;10.96667
64.87;11.165
62.425;5.94
59.345;5.31
61.03667;4.743333
66.44167;11.96667
70.28833;19.73667
62.335;5.7575
67.29833;13.96333
62.33833;5.753334
60.26333;5.171667
65.4725;12.20333
56.70833;8.233334
60.98333;4.816667
70.03333;20.85
60.23667;5.208333
59.13334;10.93333
67.42667;13.98333
68.23167;14.015
68.30167;14.85167
63.835;9.621667
66.17367;13.03
59.58833;5.171667
60.74;5.271667
65.94666;12
63.6;9.25
68.23167;14.77667
58.06167;7.815
68.23167;14.77667
58.52167;5.703333
69.525;17.43333
62.2925;8.31
61.32167;5.071667
70.23333;22.33833
59.21;5.471667
68.2875;14.14667
63.655;8.78
70.6;22.25833
59.52167;10.535
59.14333;6.075
59.02667;5.675
61.87333;5.256667
69.75333;19.11667
63.90667;9.84
61.5825;4.95
63.70167;8.853333
69.68833;18.71667
58.25917;6.825
62.37167;6.193333
66.535;12.99333
61.03833;4.743333
68.57166;16.52833
69.75;19.11667
59.54333;5.225
62.34333;5.758333
61.60083;4.956666
62.5;6.025
61.59167;4.983333
62.35;5.75
63.88833;8.76
78.08334;14.08333
59.01733;10.41667
60.28667;5.156667
63.875;9.755
63.90333;9.923333
69.81667;19.4
58.925;9.633333
58.20667;6.546667
66.00833;12.37833
59.07583;10.52833
9.25;-79.91666
62.41667;6.375
61.76667;5.146667
61.08333;6.5
68.68667;15.42833
61.94667;5.125
62.335;5.741667
64.27834;10.32
69.05167;17.39
65.655;12.025
70.965;25.92
61.38167;5.028333
61.15833;5.064167
60.43333;4.866667
69.55;18.7
64.13667;10.08167
70.59167;30.325
78.415;11.15
62.035;5.341667
67.28133;13.50333
57.98667;7.383333
21.465;39.13334
60.125;5.206666
70.00667;18.78167
65.26;12.35333
60.79167;4.95
59.14333;5.278333
62.60133;6.451
70.88333;24.31333
60.38334;5.2
70.65833;29.78333
68.01833;15.31
55.70833;12.63333
2.235833;101.6715
61.03583;4.738333
59.72;10.58833
60.73333;5.283333
59.86666;5.566667
58.25;6.65
70.96667;26.71667
62.801;6.751333
60.80833;5.308333
61.03667;4.74
68.97833;16.62
60.58333;4.761667
59.775;5.391667
59.73333;5.738333
70.25667;21.45
63.83433;9.650167
59.42667;5.235
60.125;5.383333
70.88333;25.35
63.68667;7.77
69.18833;18.06667
70.53;22.94167
64.80833;11.60333
63.975;9.083333
69.75833;19.11667
68.94833;14.96
59.41667;5.266667
60.82;5.066667
56.08333;11.01733
64.13467;9.950167
67.65;12.71667
69.18166;18.05833
68.79;16.55833
68.18333;14.46667
66.92333;13.48333
61.98333;5.05
69.23333;17.95833
64.40667;10.435
68.55334;16.44167
63.7345;9.883667
55.56667;7.666667
60.15;-1.183333
65.44;12.155
66.51167;13.01667
58.31;8.591666
68.26;14.79667
59.48167;10.40833
68.23666;14.55667
8.503333;-62.54667
59.13334;5.25
68.2425;14.8
69.75667;19.1
69.08417;17.61667
64.001;9.967667
60.13334;5.05
53.35;-6.25
69.6525;18.99167
65.93333;12.18833
66.93;13.455
61.38334;4.875
59.83333;5.266665
63.3;8.25
60.26333;5.188334
61.1;6.05
68.16666;13.9
63.8845;8.7505
68.53167;15.18667
70.25833;19.78333
58.92667;9.576667
61.65;4.975
65.71;11.85
70.38667;31.11833
51.45;3.583333
60.15;1.183333
61.58833;4.95
69.41666;17.13333
70.975;26.025
61.995;5.188334
67.81667;14.73333
69.23333;17.955
68.82333;16.57833
59.295;5.305
61.935;5.433333
70.12666;19.01667
64.27834;10.32
58.055;6.975
68.225;14.74333
61;5
69.41333;17.28
66.82833;13.28
69.66666;18.25
63.91;9.85
61.38167;4.936666
68.41333;14.39167
59.20833;10.805
12.9;-61.1
59;5.386667
78.10167;13.945
63.625;9.493333
66.025;12.54167
60.815;4.763333
58.99166;9.761666
58.13;6.905
70.63333;23.66
59.64;5.34
63.775;9.505
67.6875;14.34
62.45;6.15
63.08333;7.733333
63.08167;7.421667
68.57333;16.53833
67.05733;14.0245
63.325;8.111667
68.225;14.74833
66;14
59.025;5.776667
70.96333;27.25
63.65667;8.995
61.58;5.005
67.09167;13.9
62.61333;6.452833
69.30666;17.97833
59.135;10.93667
64.07166;9.176666
59.2395;10.45917
70.27666;30.99
70.54;23.12667
67.83334;13.76667
64.845;11.2
68.225;14.79167
59.13334;10.93333
70.28;30.99
68.345;14.30333
67.64167;12.56667
67.645;12.56167
59.13833;10.945
69.18333;18.05667
68.48333;16.90833
70.7;22.75833
70.93333;25.56667
70.68333;28.52833
61;5
66.1;14
71.045;27.84167
70.98333;26.05
69.65166;18.98
59.085;5.69
60.425;6.621666
69.97334;20.26333
60.1275;4.986667
63.65333;9.503333
5.833333;-55.16667
59.36666;5.2
70.905;25.61667
70.47833;22.23333
56.41667;10.93667
56.00667;-5.346667
70.53333;22.68667
69.16333;17.86667
70.03333;21.2
69.93333;23.05
70.61667;23.36667
62.43333;6.35
8.298333;-62.83833
56.96667;10.35
65.16666;11.98333
55.21667;12.16667
70.15833;20.2
40.58;-74.025
47.18333;-2.291667
56.63334;12.78333
68.58334;16.5
68.555;16.33
58.2;11.51667
5.3;-4
67.83334;14.7
62.20833;5.47
58.15;8
70.98333;25.43333
60.1;18.85833
68.8;16.61667
59.285;5.325
65.71667;11.85
58.855;9.433333
65;12
68.21667;14.83333
61.575;4.949667
69.75;19.11667
69.31667;17.98333
69.22334;17.95667
66.91666;13.5
63.85333;8.458333
70.83334;23.45
60.33367;5.175
64.01;9.976666
70.48333;23.6
64.00883;9.967834
69.27167;17.95167
61.16667;5.083333
68.95;15.98333
58.13334;11.95
65.21667;11.89167
68.75833;16.80333
68.33334;15.83333
61.10333;6.99
59.43333;5.228333
59.57667;5.275
63.11666;7.75
69.75;19.1
63.98333;9.966666
70.06667;19.51667
65.79166;12.2
59.41667;5.266667
67.90667;15.19333
65.83334;12.33333
65.35;12.075
64.02167;10.00333
61.54667;5.221667
60.16667;6.583333
66.19334;12.43833
66.78333;13.43333
68.48333;14.81667
63.36666;7.766667
-20.75;-70.2
68.5;16.11667
58.21;15.51833
63.62;9.03
58.3;7
69.75;19.11667
69.73333;19.1
63.025;7.351666
62.31833;5.663333
63.55833;8.483334
70.48333;22.18333
58.925;11.03667
29.56667;-94.91666
60;5
68.71667;16.80833
62.46167;6.035
68.16666;14.33333
58.08333;6.8
66.8;13.25
59.4;6.4
60.05;5.7
65.85;12.16667
66.56667;13.05
59.66667;5.25
61.86666;5.233333
-30.4;-51.06
58.40833;8.798333
68.60833;14.46167
70.02333;19.89667
67.48333;15.46667
59.35833;16.99667
69.33334;17.06667
68.34167;15.00833
57.88;11.57833
29.18333;-89.25
60.23333;5.2
70.43333;22.16667
60.73333;5.283333
61.91667;5.116667
62.31;5.578333
66.83334;13.68333
70.25;22.41667
70.71667;29.96667
62.485;6.133333
60.95;5.125
70.63333;29.8
68.81667;16.95
59.35;5.316667
21.5;39.1
59.41667;5.266667
61.91667;5.25
58.2;11.5
80.06667;31.36667
54.475;12.16667
62.54667;6.205
62.56667;6
59.16667;5.5
68.22383;14.56417
60.73333;5
66.60333;12.83333
60;5
59.25333;5.173333
63.15;8.406667
70.28333;22.3
61.915;5.433333
61.2;5.115
46.18333;-123.1667
69.66666;19.66667
59.41667;10.53333
59.2;9.5
51.47167;0.3666667
71.01667;27.2
69.75333;19.11667
62.84333;6.588333
70.6;23.34167
62.71783;7.188334
70.99;24.62167
62.52033;6.205833
67.03333;14.24167
67.33334;14.23333
69.1;16.78333
71.13333;27.65
60.4525;4.936666
55.82333;12.8
70.08334;20.91667
60.16667;5.483333
59.26667;10.41333
62.89167;6.871666
59.15833;5.933331
69.74667;19.09167
-2.213333;104.93
60.85333;5.066667
68.93833;14.855
70.25;22.35
64.14667;10.10333
67.645;12.71833
71;24.96667
69.43333;20.16667
70.83334;23.66
61.13334;4.741667
65.85167;12.125
54.96667;11.58333
69.71667;19.1
49.48333;0.4666667
69.6;17.81667
70.06667;20.98333
68.55167;16.48333
68.18166;13.73
61.33333;4.883333
66.97334;13.735
63.01667;7.358333
68.85;17.05
70.98333;25.96667
60.88334;4.916667
59.81667;5.275
61.03833;4.741667
59.01667;9.766666
39.95;-75.16666
43.4;-124.2167
59.87167;10.66
68.78333;15.95
32.36666;15.2
59.075;6.016667
69.02834;17.36
63.83667;9.618333
60.3225;5.188334
64.72;11.16667
63.62667;9.495
62.42667;6.425
65.43333;12.16667
69.155;18.14
70.52;22.93667
63.70167;9.515
61.06667;5.8
65.56667;12
68;14
68.73833;14.57833
69;16
59.55;5.216667
63.53333;8.333333
70.85667;29.20167
19.80833;-70.70667
60.33667;5.748333
63.48833;8.466666
59.9835;5.338333
30.35;-89.08334
66.43333;12.83333
64.80334;11.6
60.91667;5.033333
65.31667;12.03
67.375;14.575
68.21667;14.55
70.4;31.025
63;10
59.26167;6.16
59.26833;5.353333
61.325;5.066667
61.5;5
66.555;12.67167
68.85667;16.13
59.73333;10.58667
63.65;8.666667
65.1875;11.85333
59.41667;5.266667
70.88;25.515
57.75;10.66667
62.73;6.94
70.72667;22.73333
66.00833;12.375
61.83333;6.25
76.46667;16.75
62.45;6.15
35;140
68.83334;14.83333
67.11667;14
65.88333;12.175
10.55;-71.53333
70.4;30.73333
59.21667;5.816667
70;23
68.41666;15.33333
59.00834;9.78
68.8275;16.64167
71;26
59.3;5.216667
63.91;9.855
61.475;5.26
11.21667;-63.76667
68.42167;15.13333
60.56583;5.376667
71.005;24.725
61.38334;4.666667
60.74333;5.018333
59.7;5.3
66.78333;13.45
26.41833;52.49
59.13334;10.93333
67.41666;13.98333
59.53333;5.45
60;5
68.61667;14.39667
70;20
60.94333;4.978333
59.99333;5.233333
63.64167;9.005
70.05;20.43333
60.745;5.016667
63.55667;9.906667
60.85333;5.065
69;17
58.61666;13.16667
59.20167;5.833333
69.51667;22.13
69.9;29.905
70.70834;30.075
60.71667;5.333333
70.26334;20.3
70.65;23.64
61.5;5
59.28333;5.316667
58.41667;5.941667
63.65;8.866667
60.855;5.066667
63.45;9
68.23333;14.5
61.59833;4.97
71.03333;24.71667
68.3;14.28333
65.18667;11.85333
59.675;5.616667
71.08981;24.14393
61.16667;10
58.11666;11.7
60.82333;4.793334
61.46333;5.833333
69.81333;30.90333
59.91667;5.517833
69;16
68.23333;14.58333
25.9;-97.46667
60.70833;4.925
64.76;10.995
69.235;17.96
63.45167;10.31833
68.56167;16.52333
64;9.966666
60.125;5.1
59.07167;10.24667
60.55333;5.23
63.32333;8.158334
69.09167;17.61333
59.90833;5.528333
-40;62
65.81667;12.38333
62.17667;5.366667
56.66667;8.133333
65.47083;12.20167
63.88334;9.116667
58.4;8.8
62.815;7.911667
63.915;9.873333
58.93;5.541667
67.16167;14.06667
69.75;19.11667
68.96667;15.65
63.87833;9.76
63.85833;8.466666
59.90083;10.73083
69.4;16.93667
60.40617;5.246666
69.65;18.96667
66.86667;13.45
68.96416;15.3025
68.16666;13
61.38833;4.876667
9.116667;-79.75
60.905;4.958333
29.36667;-94.88333
65.46667;12.2
59.05167;9.651667
36.88;-76.33334
67.425;14.43
69.65;18.96667
64.01667;9.983334
61.895;5.121666
62.58333;6.266667
58.31733;6.266667
58.71333;13.67833
59.98167;5.763333
35.40367;139.6682
69.95;19.66667
45.5;-74.71667
63.80333;8.696667
60.81167;4.9505
61.18333;6.538333
64.49284;10.67167
61.918;5.1175
60.59917;5.020833
68.23333;14.78333
61.87333;5.213333
78.33334;14.5
68;14
54.98333;-7.316667
60.28333;5.183333
61.115;6.116667
68.905;16.23833
60.33583;5.185
62.19167;5.16
66.84666;13.68833
70.895;25.56667
68.295;14.28583
66;12
65.21667;21.5
70.62833;29.76667
69;16
60.91733;4.7345
70.54833;23.25
70.68166;23.58833
18;-66.78333
65;12
61.634;4.983667
68;15
70.955;25.45
60.92833;4.718333
67.43467;14.41833
70.38333;22.56
70.7;29.78833
65.48333;12.21667
60.40667;5.241333
68.23333;14.58333
63.65;8.733334
63.703;9.516666
69;15
63.32084;8.22
62.16667;6.583332
58.96833;5.768333
70.66666;29.83333
63.83667;9.616667
62.76;6.525
65.92;12.14667
56.79167;9.016666
66.565;12.86167
-34.60167;-58.25834
65.48583;12.235
63.705;9.516666
59.00834;5.558333
58.96667;5.766667
61.63883;4.983333
60.48833;5.251
68.43333;16.13333
59.27083;5.45
63.32833;8.158334
71.13167;27.63333
65.92083;12.14667
59;5
70.48333;22.1
59.1045;9.588333
59.03417;5.768167
61.31667;5.051167
55.63;12.89
62.43583;5.608333
-4.733333;11.75
61.65017;4.983333
58.07333;6.928333
69.92;29.74333
8.601167;-62.234
60.67;4.748333
52.96667;-0.03333334
71.05;26.2
69.23833;17.97667
60.81667;4.766667
67.2;14.33333
63.62;9.014167
67.81834;14.72833
58.08333;7.998333
61;5
51.4;3.716667
66.42;12.82167
70.0175;18.80033
59.00834;9.78
60.885;4.955
71.00667;25.025
70.2775;30.99
64.88333;11.3
61.63733;4.990833
60.08667;5.1325
62.33383;5.817833
71.02167;25.06667
68.67;16.63667
63.85;9.661667
62.46667;6.1175
27.03417;50.7005
69.75;19.11667
59.13417;10.93333
54.7;-1.155
9.351;-79.91817
65.47;12.2
55.88334;12.85
60.11666;5.101666
59.18417;9.617167
70;23
62.20333;5.08
67.09167;14.40833
70.33334;22.96667
68.13;13.86667
63.64167;9.488334
29.36667;-94.88333
59.88667;5.22
61.62;4.968333
61.625;4.976666
62.32167;5.664166
61.938;5.135334
65.44;12.16333
59.89833;10.73833
67.83334;14.76667
59.81833;10.59917
69.78833;19.13667
59.80833;5.66
51;6
66.38667;12.81667
59.03333;5.55
59.46667;5.208333
60;5
65.91666;13
60.91667;4.9
60.405;5.243333
61.31667;16.13333
70.6;29.66667
59.15833;10.89667
65.01667;11.71333
70.03333;18.63333
61.6;4.958333
61.61333;4.97
60.57167;5.233333
70.6;29.66667
62.61333;6.341667
64.4885;10.75017
66.06533;12.67
58.25083;6.5
65.39667;11.955
60.75;5.016667
60;5
59.76167;10.56667
64.46716;10.73333
60.853;4.853333
66.31667;14.13333
59.45;5.225
68.18333;15.6
77.73333;14.68333
30.56667;32.26667
70.26167;30.93833
63.751;8.600166
65.4675;12.20083
60.24;5.743333
69.25833;17.99333
70.36333;31.15
62.8005;6.734167
68.94666;16.65
65.5;12.21667
68.22667;14.73333
59.18833;10.89167
68.56667;16.375
60;5
60.78333;4.713333
70.36667;31.11667
68.82333;16.57167
70.03;20.84667
58;6.833333
68.13333;14.15
59;5.808333
59.5225;5.246666
66;12
60.545;5.275
60;5
68.16666;14.21667
57.63334;18.28333
70.37917;31.15167
70.15;20.38833
61.60167;5.033333
59.45;5.2
58.86666;9.625
69.54833;18.75333
14.6;-61.1
60.43;4.876667
70.04333;21.81167
10.63383;-71.63383
70.69334;22.89667
70.97667;25.965
70.98333;25.98333
68;14
62.63667;6.52
63.85083;9.616667
61.77166;5.296665
69.61667;18.08333
69.31667;16.13333
55.585;12.73333
67.51667;14.73333
70.04166;20.76667
51.05;2.4
70.26334;22.625
70;20
61.23167;4.753334
-2.983333;104.75
70.27666;30.99
58.33333;8.666667
47.48333;-70.23333
60.127;4.9885
59.25;5.333333
70.50166;23.17833
70;20
70.39667;31.12167
70.055;19.04
65.36667;12.05
63.55;9.25
60.14333;5.43
71.045;23.95333
63.69667;9.516666
66.11667;12.3
60.94167;4.753334
60.45917;5.023334
59.59667;5.136667
57.08333;6.825
58.3375;8.606667
69.87666;20.76667
66.93833;13.46667
63.01667;7.766667
69.00833;17.245
70.49667;22.26333
58.9995;5.805
58.97167;5.75
60;5
62.50667;6.08
60.90833;4.958333
58.875;9.625
65.21667;11.89
60.40667;5.231667
68.33334;14.268
69.30133;17.98333
70.03167;18.56833
68.14167;14.28
63.78333;9.517834
58.93333;5.566667
48.63334;-2.033333
59.63334;10.505
63.68483;9.516666
60.75;5.033333
68.89167;16.175
68.56667;16.375
63.6835;8.767333
53.18333;4.833333
58.17;10.75833
63.71667;9.517167
68.22166;14.85
68.23167;13.78
63.23;8.248333
63.05833;7.33
63.23483;7.571667
55.46667;8.416667
68.57333;16.53833
66;12
68.96667;16.21667
67.83334;13.75
62.43367;6.05
59.13334;10.93667
61.62083;5.095
69.74667;19.09
68.57333;16.52667
65.77067;11.67167
63.35;10.18333
59.22333;5.466667
67.83334;13.75
64.87;11.2675
60.94333;5.008333
60.76583;5.028333
30.66666;-88.03333